neighborhood,building_id,algorithm,distance_meters,time_minutes,time_seconds,num_traffic_signals,num_crossings,safety_penalties,total_cost,detour_factor,straight_line_distance,num_path_nodes,avg_walking_speed_kmh,signal_density_per_100m,nodes_expanded_forward,nodes_expanded_backward,edges_scanned_forward,edges_scanned_backward,expansions_total,edges_scanned_total
neighborhoodD,421665937,few_traffic_lights path,2028.6512652223557,25.808764060170876,1548.5258436102527,2,0,6930.0,1150.0279428278245,1.2940167165090792,1567.7164284980256,82,4.716191586298513,0.09858766927004503,1305,733,3130,1833,2038,4963
neighborhoodD,421665937,safest path,2549.5864091824087,31.11469374255206,1866.8816245531236,2,0,4480.0,7029.586409182409,1.6263058566178823,1567.7164284980256,95,4.91649333966407,0.07844409559122775,722,1210,1674,3093,1932,4767
neighborhoodD,421665937,fastest path,2053.38119537471,26.50210884679857,1590.1265308079142,3,0,7370.0,1590.1265308079142,1.3097912084406635,1567.7164284980256,76,4.64879502362188,0.14610049058389996,357,342,869,894,699,1763
neighborhoodD,421665938,shortest path,2034.4551290743104,25.880416700318467,1552.825002019108,2,0,7200.0,2034.4551290743104,1.3337717429657792,1525.3398040585935,85,4.71658973493099,0.09830641980833524,218,296,528,777,514,1305
neighborhoodD,421665938,few_traffic_lights path,2034.4551290743104,25.880416700318467,1552.825002019108,2,0,7200.0,1152.0592951760086,1.3337717429657792,1525.3398040585935,85,4.71658973493099,0.09830641980833524,1307,718,3126,1798,2025,4924
neighborhoodD,421665938,safest path,2450.3920209297517,29.95041651938178,1797.0249911629066,2,0,4200.0,6650.39202092975,1.606456485571148,1525.3398040585935,92,4.90889738246685,0.08161959322905159,748,1153,1731,2952,1901,4683
neighborhoodD,421665938,fastest path,2066.9834014528305,25.922184438803143,1555.3310663281886,2,0,6250.0,1555.3310663281886,1.3550970058953702,1525.3398040585935,84,4.7842805987262675,0.09675936432746632,342,382,825,996,724,1821
neighborhoodD,421665939,shortest path,2048.125531020892,26.734712640721842,1604.0827584433105,3,0,8360.0,2048.125531020892,1.3064387753996618,1567.7164284980256,80,4.596553309276024,0.14647539687201908,248,251,611,645,499,1256
neighborhoodD,421665939,few_traffic_lights path,2028.6512652223557,25.808764060170876,1548.5258436102527,2,0,6930.0,1150.0279428278245,1.2940167165090792,1567.7164284980256,82,4.716191586298513,0.09858766927004503,1305,733,3130,1833,2038,4963
neighborhoodD,421665939,safest path,2549.5864091824087,31.11469374255206,1866.8816245531236,2,0,4480.0,7029.586409182409,1.6263058566178823,1567.7164284980256,95,4.91649333966407,0.07844409559122775,722,1210,1674,3093,1932,4767
neighborhoodD,421665939,fastest path,2053.38119537471,26.50210884679857,1590.1265308079142,3,0,7370.0,1590.1265308079142,1.3097912084406635,1567.7164284980256,76,4.64879502362188,0.14610049058389996,357,342,869,894,699,1763
neighborhoodD,421665940,shortest path,2018.8194000478377,25.687383008633628,1541.2429805180177,2,0,6840.0,2018.8194000478377,1.3466887075948084,1499.0987810787078,80,4.715512045822584,0.09906780170393689,178,301,442,790,479,1232
neighborhoodD,421665940,few_traffic_lights path,2018.8194000478377,25.687383008633628,1541.2429805180177,2,0,6840.0,1146.5867900167432,1.3466887075948084,1499.0987810787078,80,4.715512045822584,0.09906780170393689,1211,740,2913,1850,1951,4763
neighborhoodD,421665940,safest path,2425.1339290748097,29.679366383484403,1780.7619830090641,2,0,4290.0,6715.133929074809,1.6177279040476265,1499.0987810787078,91,4.9026665146550785,0.08246967212911831,710,1209,1652,3089,1919,4741
neighborhoodD,421665940,fastest path,2051.3476724263573,25.729150747118304,1543.7490448270983,2,0,5890.0,1543.7490448270983,1.3683872592773823,1499.0987810787078,79,4.783712511745715,0.09749688104476104,309,381,748,993,690,1741
neighborhoodD,421665943,shortest path,2108.54637451212,26.79512343411859,1607.7074060471155,2,0,7200.0,2108.54637451212,1.3244508955213963,1592.0155149897416,84,4.721485339740468,0.09485207554245821,195,297,479,779,492,1258
neighborhoodD,421665943,few_traffic_lights path,2108.54637451212,26.79512343411859,1607.7074060471155,2,0,7200.0,1177.991231079242,1.3244508955213963,1592.0155149897416,84,4.721485339740468,0.09485207554245821,1225,740,2944,1850,1965,4794
neighborhoodD,421665943,safest path,2514.860903539092,30.78710680896937,1847.226408538162,2,0,4650.0,7164.860903539092,1.579671102360643,1592.0155149897416,95,4.901131345293721,0.07952726121693082,651,1337,1519,3395,1988,4914
neighborhoodD,421665943,fastest path,2115.4203560263204,26.526196122840922,1591.5717673704553,2,0,5980.0,1591.5717673704553,1.3287686810262973,1592.0155149897416,82,4.784900962572906,0.09454385717252291,310,386,745,1006,696,1751
neighborhoodD,421665944,shortest path,2108.54637451212,26.79512343411859,1607.7074060471155,2,0,7200.0,2108.54637451212,1.3244508955213963,1592.0155149897416,84,4.721485339740468,0.09485207554245821,195,297,479,779,492,1258
neighborhoodD,421665944,few_traffic_lights path,2108.54637451212,26.79512343411859,1607.7074060471155,2,0,7200.0,1177.991231079242,1.3244508955213963,1592.0155149897416,84,4.721485339740468,0.09485207554245821,1225,740,2944,1850,1965,4794
neighborhoodD,421665944,safest path,2514.860903539092,30.78710680896937,1847.226408538162,2,0,4650.0,7164.860903539092,1.579671102360643,1592.0155149897416,95,4.901131345293721,0.07952726121693082,651,1337,1519,3395,1988,4914
neighborhoodD,421665944,fastest path,2115.4203560263204,26.526196122840922,1591.5717673704553,2,0,5980.0,1591.5717673704553,1.3287686810262973,1592.0155149897416,82,4.784900962572906,0.09454385717252291,310,386,745,1006,696,1751
neighborhoodD,421665945,shortest path,2153.3628313931845,27.34841302524284,1640.9047815145705,2,0,7200.0,2153.3628313931845,1.2985897541279032,1658.231804577361,85,4.724287649317591,0.09287798464999224,196,268,482,693,464,1175
neighborhoodD,421665945,few_traffic_lights path,2153.3628313931845,27.34841302524284,1640.9047815145705,2,0,7200.0,1193.6769909876145,1.2985897541279032,1658.231804577361,85,4.724287649317591,0.09287798464999224,1255,739,3018,1848,1994,4866
neighborhoodD,421665945,safest path,2559.677360420156,31.340396400093613,1880.4237840056169,2,0,4650.0,7209.677360420155,1.5436185419640711,1658.231804577361,96,4.900405204343574,0.0781348474196651,651,1317,1519,3344,1968,4863
neighborhoodD,421665945,fastest path,2185.891103771704,27.390180763727518,1643.410845823651,2,0,6250.0,1643.410845823651,1.3182059937204191,1658.231804577361,84,4.788338834184956,0.09149586621900088,318,383,769,998,701,1767
neighborhoodD,540833189,shortest path,3605.9895431034342,49.2244445959957,2953.466675759742,10,2,31710.0,3605.9895431034342,2.064373852011901,1746.7715644572338,188,4.395364424361762,0.2773163893146975,101,4429,216,10402,4530,10618
neighborhoodD,540833189,few_traffic_lights path,3848.3124206896027,48.19856693205877,2891.914015923526,2,0,17140.0,1786.909347241361,2.2030999925770893,1746.7715644572338,146,4.79057283107304,0.05197083244196706,535,1997,1183,4852,2532,6035
neighborhoodD,540833189,safest path,4183.852627763983,52.109245317647684,3126.554719058861,3,1,12040.0,16223.852627763981,2.395191628313466,1746.7715644572338,185,4.8174015212771275,0.07170424646633214,182,8020,405,18821,8202,19226
neighborhoodD,540833189,fastest path,3824.632044575462,47.643048489758755,2858.5829093855255,2,1,18310.0,2858.5829093855255,2.18954333949435,1746.7715644572338,163,4.81660871730019,0.0522926121177234,154,3949,327,9337,4103,9664
neighborhoodD,540833190,shortest path,3605.9895431034342,49.2244445959957,2953.466675759742,10,2,31710.0,3605.9895431034342,2.064373852011901,1746.7715644572338,188,4.395364424361762,0.2773163893146975,101,4429,216,10402,4530,10618
neighborhoodD,540833190,few_traffic_lights path,3848.3124206896027,48.19856693205877,2891.914015923526,2,0,17140.0,1786.909347241361,2.2030999925770893,1746.7715644572338,146,4.79057283107304,0.05197083244196706,535,1997,1183,4852,2532,6035
neighborhoodD,540833190,safest path,4183.852627763983,52.109245317647684,3126.554719058861,3,1,12040.0,16223.852627763981,2.395191628313466,1746.7715644572338,185,4.8174015212771275,0.07170424646633214,182,8020,405,18821,8202,19226
neighborhoodD,540833190,fastest path,3824.632044575462,47.643048489758755,2858.5829093855255,2,1,18310.0,2858.5829093855255,2.18954333949435,1746.7715644572338,163,4.81660871730019,0.0522926121177234,154,3949,327,9337,4103,9664
neighborhoodD,540833197,shortest path,2442.3226463027954,32.547704615589474,1952.8622769353683,6,0,10100.0,2442.3226463027954,1.4709650925293007,1660.3539123442156,97,4.5022947242792455,0.2456677871403617,139,721,322,1887,860,2209
neighborhoodD,540833197,few_traffic_lights path,3165.699969059935,40.56460419128975,2433.8762514773853,4,0,9000.0,1987.994989170978,1.9066416777314397,1660.3539123442156,101,4.682456588209024,0.1263543620398055,25,3457,43,8266,3482,8309
neighborhoodD,540833197,safest path,3026.98210243566,39.45586943652241,2367.3521661913446,6,0,4960.0,7986.982102435661,1.8230945101107592,1660.3539123442156,85,4.603090205332636,0.19821722748780382,156,1754,339,4402,1910,4741
neighborhoodD,540833197,fastest path,2449.1966278169953,32.2787773043118,1936.7266382587081,6,0,8880.0,1936.7266382587081,1.4751051625849039,1660.3539123442156,95,4.552582530732659,0.24497828928287754,184,1033,424,2664,1217,3088
neighborhoodD,540833198,shortest path,2442.3226463027954,32.547704615589474,1952.8622769353683,6,0,10100.0,2442.3226463027954,1.4709650925293007,1660.3539123442156,97,4.5022947242792455,0.2456677871403617,139,721,322,1887,860,2209
neighborhoodD,540833198,few_traffic_lights path,3165.699969059935,40.56460419128975,2433.8762514773853,4,0,9000.0,1987.994989170978,1.9066416777314397,1660.3539123442156,101,4.682456588209024,0.1263543620398055,25,3457,43,8266,3482,8309
neighborhoodD,540833198,safest path,3026.98210243566,39.45586943652241,2367.3521661913446,6,0,4960.0,7986.982102435661,1.8230945101107592,1660.3539123442156,85,4.603090205332636,0.19821722748780382,156,1754,339,4402,1910,4741
neighborhoodD,540833198,fastest path,2449.1966278169953,32.2787773043118,1936.7266382587081,6,0,8880.0,1936.7266382587081,1.4751051625849039,1660.3539123442156,95,4.552582530732659,0.24497828928287754,184,1033,424,2664,1217,3088
neighborhoodD,540833199,shortest path,2442.3226463027954,32.547704615589474,1952.8622769353683,6,0,10100.0,2442.3226463027954,1.4709650925293007,1660.3539123442156,97,4.5022947242792455,0.2456677871403617,139,721,322,1887,860,2209
neighborhoodD,540833199,few_traffic_lights path,3165.699969059935,40.56460419128975,2433.8762514773853,4,0,9000.0,1987.994989170978,1.9066416777314397,1660.3539123442156,101,4.682456588209024,0.1263543620398055,25,3457,43,8266,3482,8309
neighborhoodD,540833199,safest path,3026.98210243566,39.45586943652241,2367.3521661913446,6,0,4960.0,7986.982102435661,1.8230945101107592,1660.3539123442156,85,4.603090205332636,0.19821722748780382,156,1754,339,4402,1910,4741
neighborhoodD,540833199,fastest path,2449.1966278169953,32.2787773043118,1936.7266382587081,6,0,8880.0,1936.7266382587081,1.4751051625849039,1660.3539123442156,95,4.552582530732659,0.24497828928287754,184,1033,424,2664,1217,3088
neighborhoodD,540833207,shortest path,3605.9895431034342,49.2244445959957,2953.466675759742,10,2,31710.0,3605.9895431034342,2.064373852011901,1746.7715644572338,188,4.395364424361762,0.2773163893146975,101,4429,216,10402,4530,10618
neighborhoodD,540833207,few_traffic_lights path,3848.3124206896027,48.19856693205877,2891.914015923526,2,0,17140.0,1786.909347241361,2.2030999925770893,1746.7715644572338,146,4.79057283107304,0.05197083244196706,535,1997,1183,4852,2532,6035
neighborhoodD,540833207,safest path,4183.852627763983,52.109245317647684,3126.554719058861,3,1,12040.0,16223.852627763981,2.395191628313466,1746.7715644572338,185,4.8174015212771275,0.07170424646633214,182,8020,405,18821,8202,19226
neighborhoodD,540833207,fastest path,3824.632044575462,47.643048489758755,2858.5829093855255,2,1,18310.0,2858.5829093855255,2.18954333949435,1746.7715644572338,163,4.81660871730019,0.0522926121177234,154,3949,327,9337,4103,9664
neighborhoodD,540833208,shortest path,2442.3226463027954,32.547704615589474,1952.8622769353683,6,0,10100.0,2442.3226463027954,1.4709650925293007,1660.3539123442156,97,4.5022947242792455,0.2456677871403617,139,721,322,1887,860,2209
neighborhoodD,540833208,few_traffic_lights path,3165.699969059935,40.56460419128975,2433.8762514773853,4,0,9000.0,1987.994989170978,1.9066416777314397,1660.3539123442156,101,4.682456588209024,0.1263543620398055,25,3457,43,8266,3482,8309
neighborhoodD,540833208,safest path,3026.98210243566,39.45586943652241,2367.3521661913446,6,0,4960.0,7986.982102435661,1.8230945101107592,1660.3539123442156,85,4.603090205332636,0.19821722748780382,156,1754,339,4402,1910,4741
neighborhoodD,540833208,fastest path,2449.1966278169953,32.2787773043118,1936.7266382587081,6,0,8880.0,1936.7266382587081,1.4751051625849039,1660.3539123442156,95,4.552582530732659,0.24497828928287754,184,1033,424,2664,1217,3088
neighborhoodD,546311217,shortest path,1146.8492512148605,15.12985187212699,907.7911123276194,2,0,5550.0,1146.8492512148605,1.3750959792054267,834.0139659760664,63,4.548025694796047,0.17439083627437474,105,128,289,347,233,636
neighborhoodD,546311217,few_traffic_lights path,1137.4866379494235,15.027463227009251,901.647793620555,2,0,5600.0,838.1203232822983,1.3638700121984118,834.0139659760664,64,4.5416313615926445,0.17582624123000262,893,664,2232,1671,1557,3903
neighborhoodD,546311217,safest path,1161.9584294857823,14.860858335493317,891.6515001295991,2,0,2460.0,3621.958429485782,1.3932121965438728,834.0139659760664,54,4.691351212374815,0.1721231972890018,566,408,1473,1044,974,2517
neighborhoodD,546311217,fastest path,1147.2145828773648,14.71736562514358,883.0419375086149,2,0,2960.0,883.0419375086149,1.3755340194270635,834.0139659760664,54,4.676983417130425,0.17433530133340333,197,214,525,576,411,1101
neighborhoodD,615324535,shortest path,847.531823575239,11.54027728881676,692.4166373290057,2,0,3340.0,847.531823575239,1.4968662854199906,566.2040970729985,43,4.4064720579801815,0.23597933957962483,41,110,118,306,151,424
neighborhoodD,615324535,few_traffic_lights path,847.531823575239,11.54027728881676,692.4166373290057,2,0,3340.0,736.6361382513336,1.4968662854199906,566.2040970729985,43,4.4064720579801815,0.23597933957962483,595,687,1522,1725,1282,3247
